vecindario,day,x_outs,y_outs
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,9.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,6.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,6.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,9.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,8.0
18,8,sewer_and_water,9.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,6.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,8.0
18,8,sewer_and_water,7.0
18,8,sewer_and_water,9.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,9.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,9.0
18,8,sewer_and_water,7.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,6.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,8.0
18,8,sewer_and_water,8.0
18,8,sewer_and_water,7.0
18,8,sewer_and_water,8.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,6.0
18,8,sewer_and_water,6.0
18,8,sewer_and_water,8.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,7.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,10.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,6.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,4.0
18,8,sewer_and_water,5.0
